T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE,YEAR,MONTH,HEAVY_RAIN,HEATWAVE,EXTREME_RAIN,TEMP_ANOMALY,TEMP_MA30,TEMP_RANGE,TEMP_MA7,RAIN_MA7
30.39,37.91,25.21,67.21,4.15,13.82,2000-04-12,2000,4,False,0,0,4.541314060446783,29.16033333333333,12.699999999999996,31.79,2.3414285714285716
30.37,38.16,24.95,64.65,4.45,0.0,2000-04-13,2000,4,False,0,0,4.521314060446784,29.22233333333333,13.209999999999997,31.595714285714287,2.3414285714285716
29.95,37.96,24.09,63.61,4.9,0.02,2000-04-14,2000,4,False,0,0,4.101314060446782,29.349,13.870000000000001,31.374285714285715,2.3442857142857143
28.73,34.55,24.46,72.37,3.93,8.21,2000-04-15,2000,4,False,0,0,2.8813140604467833,29.466,10.089999999999996,30.885714285714283,3.5171428571428573
29.79,36.93,24.03,66.93,2.63,1.61,2000-04-16,2000,4,False,0,0,3.941314060446782,29.648000000000003,12.899999999999999,30.595714285714287,3.6900000000000004
30.5,37.27,25.02,64.3,3.65,0.03,2000-04-17,2000,4,False,0,0,4.651314060446783,29.790666666666667,12.250000000000004,30.245714285714286,3.635714285714286
31.3,39.06,25.38,65.05,5.67,0.03,2000-04-18,2000,4,False,0,0,5.451314060446784,29.890666666666668,13.680000000000003,30.147142857142857,3.388571428571429
31.02,38.24,25.56,66.04,5.59,0.01,2000-04-19,2000,4,False,0,0,5.171314060446782,30.011,12.680000000000003,30.237142857142857,1.4157142857142857
31.5,39.93,25.66,65.81,5.6,0.01,2000-04-20,2000,4,False,0,0,5.651314060446783,30.190333333333335,14.27,30.398571428571426,1.417142857142857
31.2,38.78,25.72,67.01,6.1,0.75,2000-04-21,2000,4,False,0,0,5.351314060446782,30.326999999999998,13.060000000000002,30.577142857142857,1.5214285714285716
29.88,36.11,25.77,72.8,5.24,1.27,2000-04-22,2000,4,False,0,0,4.031314060446782,30.383,10.34,30.74142857142857,0.53
30.79,38.02,25.16,68.57,5.95,0.49,2000-04-23,2000,4,False,0,0,4.941314060446782,30.48633333333333,12.860000000000003,30.884285714285713,0.37
31.23,39.79,26.49,66.54,5.67,12.94,2000-04-24,2000,4,False,0,0,5.381314060446783,30.583333333333332,13.3,30.988571428571426,2.2142857142857144
30.63,37.27,25.91,68.59,5.22,6.79,2000-04-25,2000,4,False,0,0,4.781314060446782,30.679,11.360000000000003,30.892857142857142,3.18
29.82,35.83,25.65,73.15,5.87,5.5,2000-04-26,2000,4,False,0,0,3.971314060446783,30.715666666666667,10.18,30.72142857142857,3.9642857142857144
30.56,37.5,25.31,70.67,4.18,1.68,2000-04-27,2000,4,False,0,0,4.711314060446782,30.759999999999998,12.190000000000001,30.587142857142855,4.202857142857143
30.86,37.17,27.08,71.15,5.47,1.17,2000-04-28,2000,4,False,0,0,5.011314060446782,30.809,10.090000000000003,30.53857142857143,4.2628571428571425
30.49,36.38,26.37,75.0,6.26,6.55,2000-04-29,2000,4,False,0,0,4.641314060446781,30.842,10.010000000000002,30.625714285714285,5.017142857142858
29.95,35.5,26.64,76.42,7.04,6.74,2000-04-30,2000,4,False,0,0,4.101314060446782,30.869333333333334,8.86,30.505714285714284,5.909999999999999
30.59,37.32,26.36,72.08,7.21,0.62,2000-05-01,2000,5,False,0,0,4.741314060446783,30.882666666666662,10.96,30.414285714285715,4.15
29.5,34.55,26.36,77.78,6.69,16.22,2000-05-02,2000,5,False,0,0,3.651314060446783,30.84333333333333,8.189999999999998,30.252857142857145,5.497142857142856
28.23,32.28,25.84,83.69,5.08,27.05,2000-05-03,2000,5,False,0,0,2.3813140604467833,30.744666666666664,6.440000000000001,30.025714285714283,8.575714285714286
27.87,31.66,25.19,77.24,2.04,5.99,2000-05-04,2000,5,False,0,0,2.021314060446784,30.630333333333333,6.469999999999999,29.641428571428573,9.191428571428572
28.39,33.65,24.08,71.95,2.76,0.0,2000-05-05,2000,5,False,0,0,2.5413140604467834,30.522666666666666,9.57,29.288571428571426,9.024285714285714
28.57,34.02,23.8,70.16,2.94,0.0,2000-05-06,2000,5,False,0,0,2.721314060446783,30.417333333333332,10.220000000000002,29.014285714285712,8.088571428571429
28.52,32.97,24.66,70.46,2.02,0.2,2000-05-07,2000,5,False,0,0,2.6713140604467824,30.317999999999998,8.309999999999999,28.81,7.154285714285714
27.82,30.71,25.26,79.41,1.69,7.14,2000-05-08,2000,5,False,0,0,1.9713140604467831,30.17366666666667,5.449999999999999,28.414285714285715,8.085714285714285
28.56,32.24,25.13,81.01,2.48,19.32,2000-05-09,2000,5,False,0,0,2.7113140604467816,30.064999999999998,7.110000000000003,28.279999999999998,8.528571428571428
29.26,33.15,25.83,79.0,2.98,10.89,2000-05-10,2000,5,False,0,0,3.4113140604467844,29.942,7.32,28.427142857142858,6.220000000000001
29.97,34.46,26.02,76.02,2.14,3.58,2000-05-11,2000,5,False,0,0,4.121314060446782,29.874666666666666,8.440000000000001,28.72714285714286,5.875714285714286
30.78,35.07,26.59,72.1,1.83,0.51,2000-05-12,2000,5,False,0,0,4.931314060446784,29.887666666666668,8.48,29.068571428571428,5.948571428571429
31.43,37.18,26.35,70.3,2.49,4.16,2000-05-13,2000,5,False,0,0,5.581314060446783,29.923000000000002,10.829999999999998,29.47714285714286,6.542857142857144
31.25,36.77,26.74,72.38,3.33,4.59,2000-05-14,2000,5,False,0,0,5.401314060446783,29.966333333333335,10.030000000000005,29.86714285714286,7.17
29.63,34.24,26.17,74.61,3.08,1.11,2000-05-15,2000,5,False,0,0,3.781314060446782,29.996333333333332,8.07,30.125714285714285,6.308571428571429
29.47,33.79,26.72,72.65,3.35,5.64,2000-05-16,2000,5,False,0,0,3.6213140604467817,29.985666666666663,7.07,30.255714285714284,4.354285714285714
28.98,32.42,26.15,81.98,3.19,10.14,2000-05-17,2000,5,False,0,0,3.1313140604467833,29.935,6.270000000000003,30.215714285714284,4.247142857142857
30.77,36.16,26.74,77.68,3.3,6.48,2000-05-18,2000,5,False,0,0,4.921314060446782,29.917333333333332,9.419999999999998,30.330000000000002,4.661428571428571
31.67,37.37,27.96,76.62,2.98,8.28,2000-05-19,2000,5,False,0,0,5.821314060446785,29.939000000000004,9.409999999999997,30.457142857142856,5.771428571428571
29.47,32.88,27.06,83.33,3.86,8.32,2000-05-20,2000,5,False,0,0,3.6213140604467817,29.871333333333336,5.820000000000004,30.177142857142854,6.365714285714285
28.51,31.59,26.54,85.09,3.21,6.1,2000-05-21,2000,5,False,0,0,2.6613140604467844,29.78166666666667,5.050000000000001,29.785714285714285,6.581428571428572
28.37,31.79,25.96,84.98,4.11,8.93,2000-05-22,2000,5,False,0,0,2.521314060446784,29.731333333333335,5.829999999999998,29.60571428571429,7.698571428571428
29.19,33.6,25.62,81.95,3.2,8.97,2000-05-23,2000,5,False,0,0,3.341314060446784,29.678,7.98,29.565714285714286,8.174285714285714
29.12,31.74,27.13,86.35,3.26,15.67,2000-05-24,2000,5,False,0,0,3.271314060446784,29.607666666666667,4.609999999999999,29.58571428571429,8.964285714285714
30.05,34.41,26.62,82.51,4.61,6.82,2000-05-25,2000,5,False,0,0,4.201314060446784,29.588333333333335,7.789999999999996,29.482857142857142,9.012857142857142
31.32,37.95,26.93,75.11,5.94,0.68,2000-05-26,2000,5,False,0,0,5.471314060446783,29.638333333333332,11.020000000000003,29.43285714285714,7.927142857142857
30.67,35.41,27.77,78.68,7.19,0.52,2000-05-27,2000,5,False,0,0,4.821314060446785,29.642,7.639999999999997,29.604285714285716,6.812857142857143
29.61,32.45,27.6,83.89,7.07,11.93,2000-05-28,2000,5,False,0,0,3.7613140604467823,29.60033333333333,4.850000000000001,29.76142857142857,7.645714285714285
28.99,32.31,27.05,83.78,5.57,9.73,2000-05-29,2000,5,False,0,0,3.1413140604467813,29.550333333333334,5.260000000000002,29.849999999999998,7.76
28.55,31.38,26.36,88.79,3.73,2.48,2000-05-30,2000,5,False,0,0,2.7013140604467836,29.503666666666668,5.02,29.75857142857143,6.832857142857143
29.27,33.47,25.59,82.12,1.89,1.26,2000-05-31,2000,5,False,0,0,3.4213140604467824,29.45966666666667,7.879999999999999,29.779999999999998,4.774285714285715
29.5,33.69,26.2,80.38,2.07,0.56,2000-06-01,2000,6,False,0,0,3.651314060446783,29.45966666666667,7.489999999999998,29.701428571428572,3.88
28.9,32.34,26.12,84.26,2.89,0.04,2000-06-02,2000,6,False,0,0,3.0513140604467814,29.482000000000003,6.220000000000002,29.35571428571429,3.7885714285714287
30.39,35.45,25.99,75.52,1.98,0.04,2000-06-03,2000,6,False,0,0,4.541314060446783,29.566,9.460000000000004,29.315714285714282,3.7199999999999998
29.16,31.86,27.1,84.66,2.38,7.8,2000-06-04,2000,6,False,0,0,3.311314060446783,29.591666666666665,4.759999999999998,29.251428571428573,3.13
28.49,30.68,26.65,89.26,5.78,27.99,2000-06-05,2000,6,False,0,0,2.6413140604467813,29.589,4.030000000000001,29.18,5.738571428571428
28.3,30.55,27.01,89.03,7.76,17.08,2000-06-06,2000,6,False,0,0,2.4513140604467836,29.581666666666667,3.539999999999999,29.14428571428571,7.824285714285714
28.58,32.08,26.46,86.08,5.5,8.47,2000-06-07,2000,6,False,0,0,2.731314060446781,29.606999999999996,5.619999999999997,29.045714285714286,8.854285714285714
28.07,30.4,26.6,88.88,4.97,3.71,2000-06-08,2000,6,False,0,0,2.221314060446783,29.590666666666667,3.799999999999997,28.841428571428573,9.304285714285713
28.7,31.58,26.4,86.12,4.96,9.38,2000-06-09,2000,6,False,0,0,2.851314060446782,29.572000000000003,5.18,28.812857142857144,10.638571428571428
28.67,31.15,26.92,89.01,4.95,5.17,2000-06-10,2000,6,False,0,0,2.8213140604467846,29.528666666666666,4.229999999999997,28.567142857142862,11.371428571428572
28.5,30.47,27.17,90.27,3.71,8.94,2000-06-11,2000,6,False,0,0,2.651314060446783,29.45266666666667,3.299999999999997,28.472857142857144,11.534285714285716
28.89,32.37,26.62,86.09,3.97,4.37,2000-06-12,2000,6,False,0,0,3.0413140604467834,29.368,5.7499999999999964,28.53,8.16
28.97,32.89,26.5,83.96,4.71,11.83,2000-06-13,2000,6,False,0,0,3.1213140604467817,29.291999999999998,6.390000000000001,28.625714285714285,7.410000000000001
29.49,33.58,26.78,83.59,3.59,10.07,2000-06-14,2000,6,False,0,0,3.6413140604467813,29.287333333333333,6.799999999999997,28.755714285714287,7.638571428571429
28.8,31.48,26.63,85.08,1.92,7.03,2000-06-15,2000,6,False,0,0,2.9513140604467836,29.265,4.850000000000001,28.859999999999996,8.112857142857143
29.19,32.71,25.91,81.82,1.38,3.96,2000-06-16,2000,6,False,0,0,3.341314060446784,29.272000000000002,6.800000000000001,28.93,7.338571428571428
28.61,31.34,26.47,87.82,2.09,4.15,2000-06-17,2000,6,False,0,0,2.7613140604467823,29.2,4.870000000000001,28.92142857142857,7.192857142857143
27.97,30.28,26.57,90.15,3.91,5.31,2000-06-18,2000,6,False,0,0,2.1213140604467817,29.076666666666664,3.710000000000001,28.845714285714283,6.674285714285714
28.25,30.76,26.43,88.98,5.85,7.84,2000-06-19,2000,6,False,0,0,2.401314060446783,29.035999999999998,4.330000000000002,28.754285714285714,7.17
28.79,31.9,26.56,85.23,5.33,5.56,2000-06-20,2000,6,False,0,0,2.941314060446782,29.045333333333335,5.34,28.728571428571428,6.274285714285715
28.76,31.6,26.98,86.27,6.12,6.62,2000-06-21,2000,6,False,0,0,2.9113140604467844,29.058333333333334,4.620000000000001,28.624285714285715,5.781428571428571
28.31,30.79,26.53,88.88,6.31,21.97,2000-06-22,2000,6,False,0,0,2.4613140604467816,29.029,4.259999999999998,28.554285714285715,7.9157142857142855
28.19,30.08,26.98,91.99,6.01,16.57,2000-06-23,2000,6,False,0,0,2.341314060446784,28.998,3.099999999999998,28.41142857142857,9.717142857142857
29.1,32.67,26.37,84.7,4.71,4.0,2000-06-24,2000,6,False,0,0,3.2513140604467843,28.96633333333333,6.300000000000001,28.481428571428573,9.695714285714287
29.42,33.49,26.61,84.58,4.82,11.28,2000-06-25,2000,6,False,0,0,3.5713140604467846,28.903000000000002,6.880000000000003,28.68857142857143,10.548571428571426
28.4,30.4,26.61,90.19,3.96,8.16,2000-06-26,2000,6,False,0,0,2.5513140604467814,28.827333333333335,3.789999999999999,28.71,10.594285714285714
28.65,32.7,26.01,87.09,3.15,2.18,2000-06-27,2000,6,False,0,0,2.8013140604467814,28.795333333333335,6.690000000000001,28.69,10.111428571428572
27.78,30.78,26.05,89.31,3.0,1.53,2000-06-28,2000,6,False,0,0,1.931314060446784,28.755,4.73,28.55,9.384285714285713
28.7,32.4,25.99,84.26,4.54,2.01,2000-06-29,2000,6,False,0,0,2.851314060446782,28.759999999999998,6.41,28.60571428571429,6.532857142857142
28.56,32.17,25.9,82.93,4.19,0.73,2000-06-30,2000,6,False,0,0,2.7113140604467816,28.73633333333333,6.270000000000003,28.65857142857143,4.2700000000000005
28.55,31.8,25.94,85.23,3.78,0.38,2000-07-01,2000,7,False,0,0,2.7013140604467836,28.704666666666665,5.859999999999999,28.580000000000002,3.7528571428571427
28.79,32.15,26.03,84.08,3.01,0.0,2000-07-02,2000,7,False,0,0,2.941314060446782,28.701,6.119999999999997,28.490000000000002,2.1414285714285715
29.21,33.59,25.69,81.05,2.8,0.0,2000-07-03,2000,7,False,0,0,3.3613140604467837,28.66166666666667,7.900000000000002,28.60571428571429,0.9757142857142858
29.48,34.63,25.3,78.08,3.31,0.0,2000-07-04,2000,7,False,0,0,3.6313140604467833,28.672333333333334,9.330000000000002,28.724285714285713,0.6642857142857144
29.4,33.83,25.54,81.39,3.22,0.0,2000-07-05,2000,7,False,0,0,3.5513140604467814,28.70266666666667,8.29,28.955714285714286,0.4457142857142857
28.68,31.68,26.55,86.22,3.03,0.3,2000-07-06,2000,7,False,0,0,2.8313140604467826,28.71533333333333,5.129999999999999,28.952857142857145,0.20142857142857143
28.95,32.04,25.99,83.6,3.04,1.47,2000-07-07,2000,7,False,0,0,3.101314060446782,28.727666666666668,6.050000000000001,29.00857142857143,0.3071428571428571
28.95,31.58,26.74,89.77,3.18,1.11,2000-07-08,2000,7,False,0,0,3.101314060446782,28.757,4.84,29.065714285714282,0.4114285714285714
29.16,32.05,27.11,85.73,3.45,2.48,2000-07-09,2000,7,False,0,0,3.311314060446783,28.772333333333332,4.939999999999998,29.118571428571425,0.7657142857142858
29.08,31.48,26.92,87.67,1.71,1.61,2000-07-10,2000,7,False,0,0,3.231314060446781,28.785999999999998,4.559999999999999,29.099999999999998,0.9957142857142858
29.02,31.84,27.38,90.24,5.62,10.66,2000-07-11,2000,7,False,0,0,3.1713140604467824,28.803333333333335,4.460000000000001,29.034285714285716,2.518571428571429
28.87,32.06,26.98,84.46,5.57,7.89,2000-07-12,2000,7,False,0,0,3.021314060446784,28.802666666666667,5.080000000000002,28.958571428571425,3.6457142857142855
28.87,31.96,26.81,84.46,5.99,7.8,2000-07-13,2000,7,False,0,0,3.021314060446784,28.799333333333333,5.150000000000002,28.985714285714284,4.717142857142856
28.93,32.3,26.26,84.16,4.18,2.31,2000-07-14,2000,7,False,0,0,3.0813140604467826,28.780666666666665,6.039999999999996,28.982857142857142,4.837142857142857
29.41,32.77,26.88,85.23,1.85,5.18,2000-07-15,2000,7,False,0,0,3.561314060446783,28.801,5.890000000000004,29.048571428571428,5.418571428571428
28.96,32.17,26.93,88.93,2.57,9.48,2000-07-16,2000,7,False,0,0,3.1113140604467837,28.793333333333333,5.240000000000002,29.020000000000003,6.418571428571428
28.34,31.69,26.14,87.17,3.95,11.68,2000-07-17,2000,7,False,0,0,2.4913140604467827,28.784333333333336,5.550000000000001,28.914285714285715,7.857142857142857
28.22,31.21,26.76,87.97,6.93,18.83,2000-07-18,2000,7,False,0,0,2.3713140604467817,28.792666666666666,4.449999999999999,28.8,9.024285714285714
28.0,30.55,26.29,86.82,7.19,11.05,2000-07-19,2000,7,False,0,0,2.151314060446783,28.784333333333333,4.260000000000002,28.67571428571429,9.475714285714286
28.01,30.64,26.44,88.08,3.91,13.49,2000-07-20,2000,7,False,0,0,2.1613140604467844,28.758333333333333,4.199999999999999,28.552857142857142,10.28857142857143
27.3,28.39,26.45,91.72,2.87,32.74,2000-07-21,2000,7,False,0,0,1.4513140604467836,28.709666666666667,1.9400000000000013,28.32,14.635714285714286
27.05,28.87,25.76,91.71,4.18,58.18,2000-07-22,2000,7,True,0,1,1.2013140604467836,28.667666666666666,3.1099999999999994,27.982857142857142,22.207142857142856
27.81,30.91,25.44,88.89,4.31,34.66,2000-07-23,2000,7,False,0,0,1.9613140604467816,28.654999999999998,5.469999999999999,27.818571428571428,25.804285714285715
26.85,28.15,25.59,93.1,3.26,40.54,2000-07-24,2000,7,False,0,0,1.0013140604467843,28.580000000000002,2.5599999999999987,27.60571428571429,29.927142857142858
27.25,29.96,25.24,91.74,3.48,11.77,2000-07-25,2000,7,False,0,0,1.4013140604467829,28.50766666666667,4.720000000000002,27.467142857142854,28.91857142857143
27.65,30.81,25.19,88.33,5.5,2.9,2000-07-26,2000,7,False,0,0,1.8013140604467814,28.482666666666667,5.619999999999997,27.417142857142856,27.754285714285714
27.24,29.57,24.9,88.12,5.2,4.13,2000-07-27,2000,7,False,0,0,1.3913140604467813,28.43566666666667,4.670000000000002,27.307142857142857,26.417142857142856
27.6,30.71,25.91,89.8,4.24,2.04,2000-07-28,2000,7,False,0,0,1.7513140604467843,28.42966666666667,4.800000000000001,27.349999999999998,22.03142857142857
27.23,29.61,25.39,89.94,3.2,4.58,2000-07-29,2000,7,False,0,0,1.3813140604467833,28.380666666666666,4.219999999999999,27.375714285714285,14.374285714285715
27.44,29.65,25.69,89.69,4.4,2.55,2000-07-30,2000,7,False,0,0,1.5913140604467841,28.34333333333333,3.9599999999999973,27.322857142857146,9.787142857142857
28.09,30.83,26.25,89.61,5.6,8.52,2000-07-31,2000,7,False,0,0,2.2413140604467827,28.328,4.579999999999998,27.5,5.212857142857142
28.09,30.67,26.27,90.42,5.92,9.8,2000-08-01,2000,8,False,0,0,2.2413140604467827,28.304666666666666,4.400000000000002,27.62,4.931428571428571
27.69,29.81,26.25,91.01,4.33,14.11,2000-08-02,2000,8,False,0,0,1.8413140604467841,28.254,3.5599999999999987,27.625714285714285,6.532857142857144
27.38,29.57,26.17,90.74,4.54,8.37,2000-08-03,2000,8,False,0,0,1.5313140604467819,28.184,3.3999999999999986,27.645714285714288,7.138571428571429
28.57,32.27,25.96,86.96,3.82,3.63,2000-08-04,2000,8,False,0,0,2.721314060446783,28.156333333333333,6.310000000000002,27.784285714285716,7.365714285714285
28.36,31.43,25.94,87.07,2.04,6.5,2000-08-05,2000,8,False,0,0,2.5113140604467823,28.145666666666667,5.489999999999998,27.94571428571428,7.64
28.74,31.84,25.88,86.0,1.36,13.47,2000-08-06,2000,8,False,0,0,2.8913140604467813,28.138666666666666,5.960000000000001,28.131428571428568,9.2
29.15,32.38,26.28,85.48,1.52,6.11,2000-08-07,2000,8,False,0,0,3.3013140604467814,28.14533333333333,6.100000000000001,28.282857142857143,8.855714285714287
28.58,31.77,26.49,91.03,3.29,3.36,2000-08-08,2000,8,False,0,0,2.731314060446781,28.125999999999998,5.280000000000001,28.352857142857143,7.935714285714285
28.07,30.74,26.15,90.92,4.51,12.45,2000-08-09,2000,8,False,0,0,2.221314060446783,28.092333333333336,4.59,28.40714285714285,7.6985714285714275
27.69,30.75,25.83,90.31,5.67,10.42,2000-08-10,2000,8,False,0,0,1.8413140604467841,28.048,4.920000000000002,28.451428571428572,7.991428571428571
27.57,30.29,25.78,89.89,4.75,5.37,2000-08-11,2000,8,False,0,0,1.7213140604467831,28.004666666666665,4.509999999999998,28.30857142857143,8.24
26.87,28.45,25.55,91.45,3.59,5.05,2000-08-12,2000,8,False,0,0,1.0213140604467839,27.938,2.8999999999999986,28.095714285714287,8.032857142857143
27.45,30.27,25.65,89.34,4.72,1.25,2000-08-13,2000,8,False,0,0,1.6013140604467822,27.888666666666666,4.620000000000001,27.91142857142857,6.287142857142858
28.05,31.17,25.94,88.11,4.28,0.7,2000-08-14,2000,8,False,0,0,2.2013140604467836,27.843333333333337,5.23,27.754285714285714,5.514285714285713
27.98,31.01,25.67,88.11,4.51,2.64,2000-08-15,2000,8,False,0,0,2.1313140604467833,27.81066666666667,5.34,27.66857142857143,5.411428571428571
28.41,31.63,26.07,88.79,3.64,3.15,2000-08-16,2000,8,False,0,0,2.561314060446783,27.813,5.559999999999999,27.717142857142857,4.082857142857143
28.64,31.25,25.93,86.78,1.62,20.19,2000-08-17,2000,8,False,0,0,2.7913140604467834,27.827,5.32,27.852857142857143,5.478571428571429
28.15,31.33,26.31,89.21,5.24,8.19,2000-08-18,2000,8,False,0,0,2.3013140604467814,27.832,5.02,27.935714285714287,5.881428571428572
28.04,31.1,26.06,89.92,3.64,3.85,2000-08-19,2000,8,False,0,0,2.191314060446782,27.832999999999995,5.040000000000003,28.102857142857143,5.71
27.92,31.19,25.64,88.95,3.81,1.52,2000-08-20,2000,8,False,0,0,2.0713140604467846,27.853666666666665,5.550000000000001,28.169999999999998,5.748571428571429
27.53,29.87,25.8,90.19,3.87,6.72,2000-08-21,2000,8,False,0,0,1.681314060446784,27.869666666666667,4.07,28.095714285714283,6.608571428571429
27.62,31.23,25.06,89.41,3.7,1.25,2000-08-22,2000,8,False,0,0,1.7713140604467839,27.863333333333333,6.170000000000002,28.044285714285714,6.410000000000001
28.1,31.28,25.62,88.38,3.99,3.38,2000-08-23,2000,8,False,0,0,2.2513140604467843,27.904999999999998,5.66,28.0,6.442857142857143
28.13,31.64,25.45,88.45,3.61,0.21,2000-08-24,2000,8,False,0,0,2.281314060446782,27.93433333333333,6.190000000000001,27.927142857142858,3.5885714285714285
28.57,32.54,25.39,87.0,3.15,1.61,2000-08-25,2000,8,False,0,0,2.721314060446783,27.964999999999996,7.149999999999999,27.98714285714286,2.6485714285714286
28.49,32.27,25.25,87.18,3.2,5.29,2000-08-26,2000,8,False,0,0,2.6413140604467813,28.006666666666664,7.020000000000003,28.05142857142857,2.8542857142857145
28.48,32.15,25.45,86.07,2.98,1.0,2000-08-27,2000,8,False,0,0,2.6313140604467833,28.035999999999998,6.699999999999999,28.131428571428575,2.7800000000000002
27.94,30.84,26.0,90.27,3.32,0.66,2000-08-28,2000,8,False,0,0,2.091314060446784,28.05966666666667,4.84,28.19,1.9142857142857144
28.19,30.87,26.42,90.52,2.72,3.39,2000-08-29,2000,8,False,0,0,2.341314060446784,28.084666666666667,4.449999999999999,28.271428571428572,2.22
28.04,30.32,26.47,92.04,1.75,21.09,2000-08-30,2000,8,False,0,0,2.191314060446782,28.083000000000002,3.8500000000000014,28.262857142857143,4.75
28.33,31.78,25.92,90.14,3.18,50.74,2000-08-31,2000,8,True,0,1,2.481314060446781,28.091,5.859999999999999,28.291428571428572,11.968571428571428
28.43,31.67,26.06,89.77,3.39,9.48,2000-09-01,2000,9,False,0,0,2.5813140604467826,28.115666666666666,5.610000000000003,28.27142857142857,13.092857142857143
27.92,29.99,26.59,92.6,3.95,1.2,2000-09-02,2000,9,False,0,0,2.0713140604467846,28.133666666666667,3.3999999999999986,28.19,12.50857142857143
28.58,31.7,26.67,86.75,4.58,0.03,2000-09-03,2000,9,False,0,0,2.731314060446781,28.134000000000004,5.029999999999998,28.204285714285714,12.37
27.97,30.44,26.3,90.48,3.87,1.33,2000-09-04,2000,9,False,0,0,2.1213140604467817,28.121,4.140000000000001,28.208571428571425,12.465714285714286
27.3,29.57,25.65,91.99,2.43,8.35,2000-09-05,2000,9,False,0,0,1.4513140604467836,28.073,3.9200000000000017,28.08142857142857,13.174285714285714
26.93,29.63,24.85,91.64,2.62,6.89,2000-09-06,2000,9,False,0,0,1.0813140604467826,27.999000000000002,4.779999999999998,27.922857142857143,11.145714285714286
27.86,30.88,25.82,89.81,3.9,3.76,2000-09-07,2000,9,False,0,0,2.0113140604467823,27.975,5.059999999999999,27.85571428571428,4.434285714285714
27.97,31.28,25.57,88.73,3.65,0.41,2000-09-08,2000,9,False,0,0,2.1213140604467817,27.971666666666668,5.710000000000001,27.79,3.1385714285714283
27.77,29.95,26.5,91.36,3.83,0.33,2000-09-09,2000,9,False,0,0,1.9213140604467824,27.974333333333334,3.4499999999999993,27.768571428571427,3.0142857142857147
28.63,31.7,26.12,87.15,2.94,0.54,2000-09-10,2000,9,False,0,0,2.781314060446782,28.009666666666664,5.579999999999998,27.775714285714287,3.087142857142857
28.48,31.61,25.63,86.16,2.21,0.1,2000-09-11,2000,9,False,0,0,2.6313140604467833,28.063333333333333,5.98,27.84857142857143,2.911428571428572
27.89,30.92,25.09,87.28,2.41,0.0,2000-09-12,2000,9,False,0,0,2.0413140604467834,28.078,5.830000000000002,27.93285714285714,1.7185714285714284
26.9,28.83,25.22,92.26,2.86,13.98,2000-09-13,2000,9,False,0,0,1.0513140604467814,28.039666666666665,3.6099999999999994,27.928571428571427,2.7314285714285718
27.15,29.24,25.84,91.56,4.35,8.84,2000-09-14,2000,9,False,0,0,1.3013140604467814,28.011999999999997,3.3999999999999986,27.82714285714286,3.4571428571428577
27.5,30.41,25.68,89.38,4.73,13.93,2000-09-15,2000,9,False,0,0,1.6513140604467829,27.981666666666666,4.73,27.759999999999998,5.388571428571429
27.81,31.31,25.57,88.48,4.28,2.61,2000-09-16,2000,9,False,0,0,1.9613140604467816,27.954,5.739999999999998,27.765714285714285,5.714285714285714
27.11,29.27,25.53,91.25,4.1,10.52,2000-09-17,2000,9,False,0,0,1.2613140604467823,27.919333333333334,3.7399999999999984,27.548571428571428,7.140000000000001
26.83,28.6,25.75,93.74,5.67,39.08,2000-09-18,2000,9,False,0,0,0.9813140604467812,27.879,2.8500000000000014,27.312857142857144,12.70857142857143
27.15,28.51,26.38,94.34,5.93,26.39,2000-09-19,2000,9,False,0,0,1.3013140604467814,27.853333333333335,2.1300000000000026,27.207142857142856,16.478571428571428
26.57,28.45,25.44,92.63,5.68,25.41,2000-09-20,2000,9,False,0,0,0.7213140604467831,27.82133333333333,3.009999999999998,27.159999999999997,18.111428571428572
26.19,28.01,24.9,94.58,4.03,5.72,2000-09-21,2000,9,False,0,0,0.34131406044678414,27.773666666666667,3.110000000000003,27.022857142857138,17.665714285714284
26.18,28.34,24.5,91.19,2.18,12.71,2000-09-22,2000,9,False,0,0,0.3313140604467826,27.709666666666667,3.84,26.83428571428571,17.49142857142857
26.64,30.06,23.88,89.07,3.1,8.57,2000-09-23,2000,9,False,0,0,0.7913140604467834,27.66,6.18,26.66714285714286,18.342857142857145
26.69,29.21,24.98,92.77,2.9,4.73,2000-09-24,2000,9,False,0,0,0.8413140604467841,27.597333333333335,4.23,26.607142857142858,17.51571428571429
27.25,30.22,25.53,91.18,3.06,0.27,2000-09-25,2000,9,False,0,0,1.4013140604467829,27.556,4.689999999999998,26.66714285714286,11.971428571428572
26.86,29.67,24.87,92.07,2.56,0.35,2000-09-26,2000,9,False,0,0,1.0113140604467823,27.502000000000002,4.800000000000001,26.625714285714285,8.251428571428571
27.53,30.74,24.56,83.4,1.87,0.05,2000-09-27,2000,9,False,0,0,1.681314060446784,27.488333333333333,6.18,26.762857142857143,4.628571428571428
27.58,31.91,22.84,81.12,1.73,0.0,2000-09-28,2000,9,False,0,0,1.7313140604467812,27.468,9.07,26.96142857142857,3.811428571428572
27.36,31.3,23.66,82.8,2.17,0.0,2000-09-29,2000,9,False,0,0,1.5113140604467823,27.44533333333333,7.640000000000001,27.13,1.9957142857142858
26.48,30.98,21.84,82.59,2.43,0.0,2000-09-30,2000,9,False,0,0,0.6313140604467833,27.383666666666667,9.14,27.107142857142858,0.7714285714285715
